uuid,current_minute,home_score,away_score,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_attacks,away_attacks,home_dangerous_attacks,away_dangerous_attacks,home_corners,away_corners,home_off_target,away_off_target,home_on_target,away_on_target,home_possession,away_possession,final_delta
139bd94f-6a62-4391-9e3f-7adcf838f938,9,0,0,0,0,0,0,6,3,4,2,0,1,2,0,0,0,62,38,0
42dbf21f-630c-45ae-bf68-7f5c226c47fd,105,0,5,0,1,0,0,66,97,24,97,0,18,1,12,0,16,34,66,0
da75a1b5-7ae9-4caa-8730-8255c2edd4ed,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,4
b5c87a1a-3e4d-4bb5-b68a-c1ddc8ab1672,90,1,0,0,0,0,0,75,68,43,36,5,3,4,2,6,2,55,45,1
f4aef889-0023-4778-b30e-67c3f4f11892,23,0,0,0,0,0,0,42,24,29,10,1,0,2,1,1,0,61,39,1
a59cf4c3-243e-44c6-b898-4c71b06785e5,47,2,0,0,0,0,0,70,42,46,8,3,1,3,2,5,0,62,38,4
78792599-790e-409b-80d1-de86ae9baab8,15,0,1,0,0,0,0,12,11,13,5,0,0,1,0,0,1,66,34,3
1cc9431f-cb34-460a-9ee7-8921a70b6539,42,2,0,0,0,0,0,57,46,20,20,1,2,1,4,3,2,48,52,0
384af760-0285-41dd-9f1a-4e2b46166f05,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3
c56edd27-3079-428a-a9aa-41ac5999526d,38,0,0,0,1,0,0,36,30,32,3,8,1,2,0,4,1,61,39,1
51b084bb-51a2-4365-85d5-0f402967d908,81,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
fb8a7b3d-39c0-42ed-a534-eca0070d5c75,87,1,0,2,2,0,0,90,65,43,35,3,6,3,5,2,1,55,45,0
b3fdef09-d175-48a0-9b5e-6aaeb0afcfd2,67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
6c2bbbd6-c013-4252-afbc-19f22f9df8e7,96,0,1,0,0,0,0,114,82,73,31,7,1,9,6,3,1,60,40,1
2f6dee88-4593-4754-a234-1ca2ad7a06c6,79,0,2,1,1,0,0,90,93,40,44,2,2,6,3,3,6,50,50,1
029c575e-d4be-4e3f-9a7c-4a643e9f5e35,31,0,1,0,0,0,0,39,22,33,8,3,0,3,0,3,1,60,40,1
a07be9ec-5ec9-4c58-aa90-1a5deaea5dd3,94,0,0,0,0,0,0,82,88,42,53,2,3,4,7,3,5,49,51,3
8636f8a7-3511-447c-b50d-c6fe0ff43394,90,2,1,0,0,1,0,54,58,37,33,7,5,7,7,5,4,53,47,0
e52d1373-8218-4ed1-bc0d-491efc3aad3f,94,0,1,2,3,1,0,77,84,35,56,3,6,3,3,1,3,45,55,2
85726398-cb95-4190-a5d6-03686ac17019,18,1,0,0,0,0,0,6,8,2,4,0,0,2,0,3,0,53,47,4
c89d0082-2a66-4150-ac18-6269d21395b0,39,0,3,2,0,0,0,53,28,43,25,1,2,2,0,0,2,59,41,3
aa2f61ec-3d98-4b72-a910-5c30138932e5,80,2,1,1,1,0,0,60,45,44,21,1,4,4,0,6,2,65,35,1
a33cd211-8b68-4214-b7f7-ba2e00eac99b,98,1,3,1,3,0,0,77,91,55,54,6,2,7,9,4,4,38,62,0
17781f7f-3056-48c8-9df0-b439760a7765,65,1,2,1,0,0,0,31,45,29,25,1,0,2,2,1,2,28,72,3
f87fd9a5-11bf-469c-9e42-6f51e2e33ce3,92,2,2,0,0,0,0,75,71,24,30,3,4,6,8,5,5,40,60,1
896f6006-d271-4172-8e3c-11e0d7855e8f,12,0,1,0,0,0,0,9,10,8,5,0,0,1,0,0,2,45,55,3
4a2ffd8f-b58f-417e-bb52-e67f2686e5db,35,1,0,0,1,0,0,23,20,16,10,4,2,7,2,2,0,57,43,2
f0279750-062f-4e20-a1cc-6fcf150739f7,72,0,4,0,0,0,0,19,46,17,44,2,5,3,3,0,9,41,59,2
a566fb3c-6c92-4b4f-8671-fb4d30b9b5a9,74,0,0,0,0,0,0,40,28,35,25,3,3,9,4,3,4,52,48,3
15d14ced-192f-45b1-a3a6-321d7368e7b7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
f09bad4f-83e8-4aa4-9180-7fa45b5ba196,99,0,1,2,2,0,0,63,59,40,25,7,0,7,6,3,3,63,37,1
2d7d9da1-65ac-4df3-9acb-88f630321b89,7,0,0,0,0,0,0,2,4,1,1,0,0,0,1,0,0,65,35,2
03471666-50a9-4004-8337-d6f281c564f3,10,0,0,0,0,0,0,5,8,4,7,2,1,2,1,0,1,36,64,2
49bd411d-4727-4a1e-a701-8a1b9f40d5bf,61,1,1,2,0,0,0,56,41,27,22,2,4,3,2,1,3,46,54,2
2d6c50bd-ab84-46b4-a5a2-d28a48f0c8ca,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
618ac27c-a967-4cc1-b03b-c2820ee1b271,42,0,0,0,0,0,0,75,49,50,29,6,0,4,1,0,4,64,36,1
592c6957-9af7-432a-a59b-0824b7300153,78,0,0,0,1,0,0,95,62,76,33,7,2,7,1,5,0,63,37,1
38992af9-b561-47ca-995b-988937a84aa4,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
23183057-fdd2-4273-ac2d-c677d5517b65,36,1,1,1,1,0,0,24,56,13,16,0,1,0,4,2,1,32,68,2
8ed4ce8e-7aed-47c4-a12a-0a6b0d0de03d,22,0,0,0,0,0,0,27,20,17,9,2,1,0,0,0,0,59,41,1
b5cf700a-4545-4375-a802-d53d156b2267,7,0,0,1,0,0,0,7,0,4,0,0,0,0,0,0,0,77,23,1
a457eb30-83e3-4605-b0cb-3937ffce2c7c,25,1,0,1,0,0,0,22,31,18,14,2,1,1,0,1,0,49,51,2
ce5dc196-9589-45a1-9dfa-161358f714d0,20,1,0,0,0,0,0,18,15,7,7,1,1,0,1,1,0,52,48,3
8ab34432-67b2-4f4b-940a-ede9fed6450f,8,0,0,0,0,0,0,10,6,2,3,1,0,0,1,0,0,66,34,2
b208d463-2ae5-4fd6-b9c8-dfd07ac400cc,78,0,1,3,1,0,0,73,67,29,27,3,5,6,9,1,2,47,53,1
4f1c7bc7-362d-40fc-9adf-8a14a7959e49,75,0,2,0,0,0,0,31,67,17,50,0,4,2,4,0,4,28,72,2
ec0ff4c1-a964-4f12-8a1a-75f2bdd37876,110,3,0,0,0,0,0,112,0,62,0,3,0,5,0,6,0,73,26,0
83660841-42b2-4d55-9de5-aee14c15032f,11,0,0,0,0,0,0,13,13,7,7,1,0,1,3,0,0,35,65,1
a9801ee3-8f44-4bf2-8f52-9081b296d673,64,1,2,1,1,0,0,40,31,31,33,1,2,4,3,3,5,50,50,2
4af2bf4f-1849-42f4-a955-4e3543ba30f9,5,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,59,41,2
210932ab-9f55-47e2-bb63-c03b281d161b,75,1,1,0,0,0,0,47,35,20,7,3,0,0,1,2,2,47,53,0
2ef9d023-102e-4acd-9ca0-2d0d5c18b0de,22,0,0,0,0,0,0,45,19,21,8,1,0,3,1,0,0,67,33,2
66c1c4ff-0e26-4aeb-8aab-397e76f9ddcd,44,1,1,0,0,0,0,45,33,23,11,1,1,4,2,2,1,58,42,1
de5afe74-d50e-48bc-9295-8c7b5633b7cb,88,1,0,1,3,0,0,76,44,50,15,7,3,6,3,5,2,67,33,2
56667959-620f-46dc-8db0-29b6463975c3,105,1,0,2,4,0,0,85,72,66,37,5,2,6,3,5,1,62,38,0
7ee5525c-95ce-42b5-9556-d5816efdcf24,82,0,0,0,2,0,0,67,67,53,47,6,5,2,4,3,2,48,52,2
96a6f86e-051f-40a9-b095-b752357df3d0,85,2,2,2,1,0,0,79,74,32,19,3,1,7,3,5,4,50,50,0
4eee23c5-5487-49ae-b703-3914576c97dd,16,0,0,0,0,0,0,17,15,10,6,2,1,0,1,1,0,57,43,1
67c52748-798d-4509-9607-2f4466a13da5,18,0,0,0,0,0,0,9,20,7,13,0,0,0,2,1,1,39,61,2
6fb6b982-1752-4fb7-ba5d-deaab1305884,112,0,1,2,3,0,0,59,62,28,43,1,3,5,4,2,2,48,52,1
341a31f5-c9ae-4e28-8fcb-ebd91076310f,30,0,0,0,0,0,0,34,26,23,20,1,4,4,3,0,1,58,42,0
d0378bff-e6d3-43b9-82a9-56c5a8a40f7c,91,0,3,1,0,0,0,81,86,32,38,7,8,14,10,5,4,47,53,2
83b3597f-b5ba-4d42-a220-40dbd958805c,78,0,0,0,0,0,0,44,28,25,12,11,4,9,1,1,1,55,45,2
c001e226-149c-4994-b0f6-fe4587c56faf,101,0,1,2,3,0,0,123,71,72,47,4,2,8,4,2,3,65,35,0
af8854c0-23a7-40a7-8235-717cdf3ff8ed,81,2,2,1,1,0,0,60,49,38,55,4,7,4,2,4,6,51,49,0
6bad9c0e-1eec-4bbe-af20-32deefc8cad4,81,1,1,0,0,0,0,68,64,35,18,2,2,6,3,3,1,62,38,0
ce944a7b-81ec-4232-85fd-3e7106dd89a8,38,2,2,0,3,0,0,33,42,23,25,0,2,5,2,2,2,37,63,4
f687716c-6e89-44d5-bc9a-4330ff365fd4,111,3,1,0,0,0,0,69,49,56,27,10,4,5,1,6,4,63,37,1
6cba6ae1-0f11-4197-8e11-76667498e1c2,84,0,1,2,1,0,0,91,101,50,63,3,6,5,6,0,3,48,52,1
6a03fcd7-9615-4e32-9ea3-25aa65303562,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
25bef64e-44f8-4300-a431-dc459a1d35c5,18,0,0,0,0,0,0,31,22,17,7,1,1,0,0,0,1,57,43,0
c378ae6e-599c-4e3b-80fe-1a2dd99cac17,76,0,4,0,0,0,0,31,33,6,22,0,6,0,5,1,7,35,65,0
c3a700e1-b4ac-4d84-bfa5-1ce74b3828f3,108,0,0,3,3,0,0,96,81,76,49,9,3,11,2,2,1,62,38,0
f4f3d827-bd6b-46bc-a47b-572b48235e8b,84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
2de5d09f-3483-4d0d-ad79-f24090da7af3,89,1,0,0,0,0,0,108,114,62,42,1,1,1,0,2,0,49,51,0
3bef9014-59ca-44ff-9ca1-91a330d07c01,40,2,2,1,1,0,0,48,33,37,15,1,0,2,2,5,3,61,39,5
9e44fef2-7198-43dc-8e89-1e11de7f963b,10,0,0,0,0,0,0,2,3,2,3,0,2,1,0,0,1,46,54,3
399e7219-319f-4acd-a45e-217e8b46dcf5,59,0,0,0,0,0,0,28,19,26,17,1,1,5,2,3,0,57,43,1
d10cbed3-633a-47dc-849a-1fbdf440e922,99,1,0,0,0,0,0,105,85,61,48,11,6,5,6,1,1,59,41,1
c3d49a17-7c6a-4305-825e-451788984b2c,11,1,0,0,0,0,0,10,17,4,3,0,0,0,0,1,0,56,44,3
58295763-16c6-4ef8-a6b0-621b9a8a42dc,92,1,0,2,0,0,0,83,105,35,35,4,1,1,1,1,1,46,54,0
9b8553cb-7402-4a3c-abf7-cccfb7965f36,90,2,0,0,0,0,0,56,47,38,35,1,1,2,3,5,2,57,43,0
810df693-9b10-467a-936e-f429506176af,87,1,0,0,0,0,1,69,69,50,55,3,2,0,3,1,1,53,47,0
6bff542c-ce6c-46c0-bf3e-e48734aaf574,69,2,0,0,0,0,0,60,40,33,18,4,1,7,5,3,0,59,41,2
07ee4830-02e0-4370-b3dc-687eb8770d1f,45,0,0,0,0,0,0,51,43,41,23,4,2,5,2,0,3,53,47,0
18c30ca0-79a9-485a-8d0c-61364420345c,89,2,0,0,1,0,0,81,95,46,45,3,2,8,6,5,5,45,55,4
2d3beda5-d6ac-4143-9f88-376669136f55,74,0,0,0,0,0,0,27,38,7,22,2,2,0,2,2,2,50,50,2
65172cb9-9f46-4458-99a4-ec50eaa987e8,43,0,1,0,0,0,0,46,41,19,27,4,3,2,4,1,1,61,39,1
78bf54d0-0cd1-43c0-bd4b-da88eccf5859,32,0,0,1,0,0,0,28,33,6,9,1,2,2,5,1,1,38,62,1
b52658c0-2912-4890-86b6-f580db7c16ba,103,3,2,2,4,0,0,107,96,75,62,5,5,9,9,9,4,54,46,1
9a90c08d-bf73-4884-b87b-ec2bba3ed49f,41,1,0,1,0,0,0,39,33,20,22,2,2,3,1,2,2,58,42,1
d7a15e96-fd40-4557-9560-a2492957bcaf,22,1,0,0,0,0,0,15,14,13,9,1,1,2,0,1,0,53,47,2
8508978b-704d-463e-bfaf-03cd3a2c16b5,12,0,0,0,0,0,0,5,4,3,2,0,0,1,1,0,0,63,37,2
967b82ec-038e-4438-85a8-f2ce6bc1248f,46,1,0,0,2,0,0,55,37,29,26,2,0,3,1,5,1,58,42,1
4441455e-ba4f-4e36-b05d-0914632fcfa6,93,1,2,3,1,0,0,111,72,50,28,5,2,15,4,4,4,60,40,0
79d90da6-4d4d-41a9-b1ae-663712e2adc4,8,0,0,0,0,0,0,26,7,11,5,0,0,0,0,0,0,77,23,4
539e9b9d-f36e-42c1-a58c-3e15b135f013,66,1,1,0,0,0,0,46,42,27,19,4,0,4,1,2,1,56,44,3
028f29eb-cf6d-4949-8b81-a6051d486c63,105,3,2,2,0,0,0,97,116,34,51,3,6,4,10,4,4,49,51,0
867b6ab1-4136-41f9-a337-f793f1060df6,17,0,0,1,0,0,0,23,16,6,11,0,2,0,1,0,1,48,52,0
32410d97-634b-4501-b7a4-1f47acf8ef62,71,0,1,1,2,0,0,69,75,59,45,2,1,13,2,1,1,44,56,2
d7d1c884-2b0e-4b4a-b7a2-d9f224679549,73,0,0,2,1,0,0,45,44,37,26,5,0,6,5,3,2,59,41,0
8176cfcf-dc79-4eee-ab23-258aa0d5e42f,3,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,1,49,51,5
f9a726d7-1661-4f3a-a522-9adf41f660df,78,0,0,0,0,0,0,68,37,48,32,6,7,2,2,2,3,54,46,0
db48a9a6-f8b3-4947-bdf1-32bccddc7820,36,0,0,0,0,0,0,22,39,23,26,1,0,2,0,0,0,50,50,1
7339032e-5a71-4b1b-b687-3db02d7a3374,103,0,1,1,3,0,0,97,57,85,22,14,2,10,1,6,1,70,30,0
52fffbd2-dfca-49e1-950e-29c433ce7300,19,0,1,0,1,0,0,29,22,16,7,1,0,0,0,1,1,59,41,2
725b63e4-1c5c-4c6f-b51d-f89b7b681b5e,40,0,0,0,0,0,0,17,19,11,11,2,3,2,2,0,3,52,48,2
cc80ac25-cf4c-42dc-8278-448da073c304,70,1,1,0,1,0,0,66,56,63,43,5,3,5,1,3,4,56,44,0
fefc0a20-d4ef-4483-851c-3ac9102d1a6e,5,0,0,8,0,0,0,4,5,2,4,0,1,1,1,0,0,42,58,3
f9b9d8dc-569f-45a5-b775-52fdd1585958,98,4,4,0,0,0,0,57,53,33,26,7,0,6,2,6,5,60,40,1
ebc28fcf-d08e-4b97-b5a5-790c4dc7a1d2,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,2
65ce209f-fd3d-47af-9036-65a956f2b9e5,69,1,0,0,0,0,0,103,56,59,11,5,0,8,0,1,0,76,24,4
ffd04287-2050-4517-9501-96e0582ca149,41,0,1,0,0,0,0,48,43,33,39,1,3,2,3,1,1,48,52,1
cda33915-2999-4a2e-920c-bc7705043a28,-1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,23,77,7
304f15fe-7cf9-4d40-9db7-079bde5c2dad,68,0,1,0,1,0,0,35,37,16,22,0,2,0,2,2,2,52,48,3
f77b6125-7680-4676-80d0-6e58663d7978,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
411f4027-4644-4a89-bb82-156a022fede7,34,0,1,1,0,0,0,50,45,25,36,0,0,3,0,0,5,49,51,3
669bfc61-2bc2-4136-a533-05a5d3756367,66,1,3,1,0,0,0,30,53,14,63,0,6,0,6,1,5,32,68,3
6cc57250-044a-41fb-9b52-2fcb72299658,84,1,0,1,1,0,0,84,70,47,30,5,4,3,3,1,0,57,43,1
80d9551c-a2c5-4339-8604-fdfe4bcc3986,70,2,0,3,0,0,0,47,94,15,30,2,0,4,5,2,1,42,58,0
52cd243d-8bd7-4386-a026-65cf8fd264b6,35,0,0,0,0,0,0,77,39,47,15,6,0,3,1,3,0,67,33,1
cfad1de7-e3c0-499d-b25c-56a0269d2070,4,0,0,0,0,0,0,4,5,3,5,1,0,0,0,0,0,62,38,3
94dfa40b-5149-4ca9-8b1b-bf34798a773c,72,3,2,0,0,0,0,89,69,47,27,5,1,3,0,4,4,59,41,1
f5fcb3f4-3685-4c59-a59c-4c311962c352,107,0,2,1,0,0,0,74,94,51,80,2,7,4,10,2,8,42,58,0
54182e89-70ac-4242-82d7-7a9896558305,92,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
33a18709-44e6-453f-93b7-5b23a56b8e72,75,3,1,1,0,0,0,32,18,12,10,4,5,3,2,4,3,51,49,1
3bd55ff9-5406-49be-8177-5cfa4afd83a2,4,0,0,0,0,0,0,8,3,6,5,0,0,0,1,1,0,65,35,2
acc1caec-13f2-4b96-a3b2-c3e587d00a55,98,1,0,2,1,0,0,106,92,37,50,1,2,4,8,2,0,52,48,0
5649f4f3-c351-4975-b59b-97d735af5c01,67,0,0,0,0,0,0,57,53,38,31,4,2,6,7,0,3,58,42,1
224c361c-d194-42a5-90f4-4993ddc22a3c,70,1,0,0,0,0,0,60,47,27,22,1,6,3,2,5,4,53,47,3
ff9d89cf-517e-45b9-a256-5171c10ab12a,86,3,1,0,2,0,0,113,102,64,63,4,4,5,1,6,2,48,52,1
1ab55cdc-4f7e-4ae2-9d85-27bd20e1f3cf,73,0,3,1,1,0,0,131,83,60,42,4,1,8,3,0,5,57,43,1
f59ffacd-01cd-4424-a02a-d016358a4308,79,0,0,0,0,0,0,84,87,51,46,1,1,6,3,3,3,54,46,0
1abf9331-56a0-4af3-9689-50a77bd581ff,76,0,0,0,0,0,0,49,24,20,10,2,2,7,4,6,2,66,34,2
e31fd537-7699-48e2-9f49-af8bea36219a,82,0,1,0,2,0,0,75,64,61,49,6,5,2,3,4,5,49,51,1
b1105455-23a8-426a-bb2b-7d642756906d,106,3,3,0,0,0,0,59,74,19,43,3,4,3,8,4,7,50,50,1
479f1abb-4d79-4b7a-9633-0b108cce85e3,14,1,0,0,1,0,0,15,14,5,7,1,1,0,0,1,0,46,54,5
5354e6e4-04c1-447a-80ed-79102b8bda6e,80,1,1,0,2,0,0,37,29,26,12,1,2,2,2,6,2,50,50,2
5a60773f-4ded-4af4-b972-e33d370db5c0,45,0,2,1,3,0,0,71,36,31,6,5,3,5,1,4,4,64,36,2
96a73ff0-5c99-4c8c-8af7-5f464e58c252,66,1,0,2,1,0,0,33,29,20,34,0,4,1,3,2,2,55,45,1
b0fd0e8f-b45a-491e-96da-3d8468e33d2d,2,0,0,0,0,0,0,4,5,4,2,0,0,0,0,1,0,55,45,1
6f4e2b73-272c-40be-8d93-0099d471a751,111,1,0,0,0,1,1,42,45,32,31,2,4,4,3,2,1,36,64,1
3b93f64a-98b6-4695-8299-4de2c5ee1ec3,75,2,0,0,1,0,0,62,44,47,12,7,1,12,8,4,1,63,37,0
2884cdd8-8a2f-42e6-9ecc-8567ca611b55,28,0,0,0,0,0,0,31,33,21,12,2,1,2,1,2,0,54,46,2
10d254f7-02b9-430b-95b6-0074081f81ac,81,2,1,0,1,0,0,81,83,46,53,4,3,8,3,3,2,44,56,0
13f38390-3a36-4f54-bdf1-981432109595,70,1,0,0,0,0,0,35,49,8,17,1,2,3,5,0,1,39,61,0
87a53447-c5f5-4b11-9b2f-f2d7cbc1c519,85,1,0,0,1,0,0,20,16,14,12,2,2,2,3,1,1,56,44,1
9a1fd8fb-ef71-4751-ae1e-13e8654c24b9,3,0,0,0,0,0,0,3,4,1,2,0,0,0,0,0,0,34,66,1
1a01f3df-70ce-4165-a4e5-ce3d7ddf0ecd,101,2,3,0,0,0,0,45,52,68,52,10,1,0,1,3,3,61,39,1
4501736d-7356-4f18-b877-968bcd17da11,78,1,1,2,0,0,0,58,63,37,44,3,3,3,9,4,3,42,58,1
1c405cfe-b29b-46b3-881d-be8ec30a36ec,85,0,1,2,2,0,0,77,66,63,48,1,1,5,1,3,3,57,43,0
9951bfd4-807a-4c5d-ae74-b7396dcd0a40,99,3,0,0,2,0,0,118,82,63,23,5,1,18,3,9,2,59,41,0
bb29a5b2-b9d9-458e-b115-fdd8aa69365c,80,0,1,0,0,0,0,93,73,60,50,4,3,8,3,4,6,60,40,1
346f4d18-a49b-4748-b866-17810db8fb6d,68,0,1,1,0,0,0,61,57,48,48,5,2,3,4,0,1,52,48,3
6d50d820-c7f0-4e30-9ada-bc7878c7093a,37,0,0,0,0,0,0,7,16,5,12,1,2,2,4,0,0,52,48,2
df9cb1f0-d9d1-4867-815b-3bdd044b10af,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
4a2bed34-8afe-4ba5-b92a-75636e9e54eb,66,1,1,0,0,0,0,59,42,43,30,2,1,3,5,4,3,62,38,1
5bc10bef-fc8f-4580-93f0-ee59e2fde07a,44,0,0,1,1,0,0,36,56,38,41,5,1,4,2,4,1,44,56,1
250a5eab-2b0c-4abd-8676-7120607ab6e7,75,1,1,2,1,0,0,34,29,22,10,3,2,7,5,1,5,49,51,0
3fb0eeb5-79f1-493e-adbb-0ae4c434a8e8,79,1,0,0,2,0,0,61,77,26,39,1,7,3,5,3,4,46,54,1
204000c5-dd17-4ff8-a5ba-e33a81db0b63,99,1,2,2,1,1,1,39,29,26,16,3,2,5,4,3,3,58,42,0
49a99028-b901-4326-a563-57bd42a7fae4,21,0,0,2,2,0,0,31,18,18,18,1,1,1,1,2,0,50,50,2
c216efe5-5086-4d08-823e-13dc399da486,13,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0,1,71,29,4
0d8dd6d3-e4a3-4324-96dc-ed71a69d5915,46,2,1,0,0,0,0,27,41,19,33,3,5,1,5,5,6,39,61,1
16305b6e-6298-4444-8e59-37918d9208a7,6,0,0,0,0,0,0,6,6,5,1,1,0,1,0,2,0,70,30,1
44422651-c18c-400e-a207-cd07e08abd78,32,0,1,0,0,0,0,24,24,16,15,2,2,3,1,0,2,42,58,0
76345b00-e0cd-4dd9-92e1-4cb00e0bcaa2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,77,23,3
f482dcc5-837e-421e-9502-d2a34704f03d,102,0,0,1,2,0,0,75,96,65,60,5,3,8,4,5,1,50,50,2
a8e7f182-42db-4733-81c7-dcd060b58980,85,0,0,2,1,1,0,79,61,18,43,2,3,3,11,0,3,51,49,0
92c4e067-9956-4181-9be9-99e24c342662,38,0,1,0,0,0,0,27,24,17,13,5,3,7,0,0,1,48,52,2
46d455df-0ae8-4f18-9f81-9d6112e11f6a,74,2,0,0,0,0,0,43,40,22,21,5,2,4,4,4,1,57,43,2
3c15bda0-73a6-43a1-a054-ae314946c675,45,0,1,1,0,0,0,33,26,33,26,2,0,0,0,0,1,49,51,2
01498999-f292-4987-ad88-79be9357c132,13,0,0,0,0,0,0,21,18,10,10,0,0,0,0,0,1,54,46,4
8a9dce77-30ff-4c77-985d-147a581406fa,67,0,0,0,1,0,0,66,42,41,39,4,4,3,5,1,2,55,45,1
b3ce7a73-f50b-4025-a398-353221d14dd0,89,0,0,0,1,0,0,101,125,39,61,3,4,1,2,1,4,44,56,1
84536fc6-c228-479f-ad7a-63d4dc50f202,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3
e8adba2d-a050-412c-afda-1e3ccaf3a50f,27,1,0,0,0,0,0,13,12,8,6,0,2,1,2,2,1,50,50,1
a5947a28-504a-49a2-909c-dd9ac119ede8,80,3,0,2,1,0,0,63,50,51,33,6,0,5,1,4,1,59,41,1
b5b573e8-f75c-4fe0-9c2b-0c313261879a,94,1,1,1,2,0,0,46,51,21,21,5,4,3,4,4,3,44,56,0
ccc01759-655b-4357-8618-a6720b18b6d0,43,0,0,0,1,0,0,56,44,34,25,2,1,0,0,0,0,58,42,2
ea5a1799-0574-46cb-b7c0-51ccf57ef005,4,0,0,0,0,0,0,8,7,5,3,0,0,1,0,0,0,62,38,1
5e1e2c2d-88b0-480c-befd-83e43423f08e,3,0,0,0,0,0,0,2,4,1,1,0,0,0,1,0,0,60,40,2
8b3fabe9-4ec6-46e7-b63a-d90719915e85,17,0,0,0,0,0,0,10,13,6,11,0,2,0,1,0,0,33,67,2
ce060966-468d-47fb-aa3b-a9e35c23b201,26,0,0,2,2,0,0,34,42,14,27,0,3,2,0,0,0,47,53,3
95a6787e-6c14-4bc6-a77f-b5821d7b73b0,72,0,0,0,0,0,0,73,60,39,32,1,3,3,2,5,2,63,37,1
1aee3fcd-bf86-4c25-a96b-1c58bdd17cb8,81,1,0,0,0,1,0,78,87,26,46,0,3,2,3,3,3,52,48,1
815b49c9-f9d2-425a-b9f6-89c331eb8e82,89,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1
359eb3d1-a1c8-4723-bc37-f04211fb7a0d,39,0,0,0,2,0,0,38,42,25,24,1,1,3,2,1,1,48,52,3
fd9fec50-ef07-417f-8aa2-cc5020f51ce2,21,0,0,0,0,0,0,31,27,30,10,1,1,4,1,2,0,64,36,2
4990b1d4-84f7-4d07-bdba-b128f8efcfe0,96,1,1,0,0,1,0,83,102,37,56,2,6,1,6,2,4,40,60,0
7668e6e5-83e8-4c70-8066-ee0d39121be3,99,2,1,1,2,0,0,68,100,54,82,1,9,6,12,7,3,36,64,0
8a3aa0c5-53fe-4db4-b416-8440eda2d078,68,2,0,2,3,0,0,67,64,47,34,5,2,0,0,4,1,55,45,1
eedcb1c0-0303-423f-b7a4-66f3c630756f,92,3,0,1,2,0,0,85,104,55,50,7,3,3,4,4,5,50,50,1
8b1bcc0c-94f7-452f-a313-2c38b1ea713a,84,1,2,1,1,0,0,46,39,27,27,7,3,4,4,4,4,61,39,1
dfb9bb20-110f-442b-8ef7-0365bbfb4bdb,95,0,1,0,2,0,0,63,71,47,40,9,4,2,4,1,1,50,50,1
7eb73633-cf9a-4c01-922a-882a3cab0002,5,0,0,0,0,0,0,8,4,3,2,0,0,0,0,0,0,57,43,5
10604796-6cbb-47dd-aec5-7f11a4093f7b,75,0,1,0,0,0,0,39,35,30,18,2,1,8,4,5,3,65,35,1
99c1724e-3a34-4cf0-9525-c68cddb8fb91,94,0,0,2,1,0,0,67,112,41,38,3,3,4,13,1,0,38,62,0
261627ba-10e5-461d-b9f4-4fbbb3dde90f,91,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
b999547d-549e-4aa1-a68c-c137248ac8d4,101,2,1,0,2,0,0,81,102,50,56,3,3,9,8,5,2,48,52,0
6760821b-c53e-4aa8-be54-e74e7a8c4341,73,0,0,0,0,0,0,34,56,13,31,3,3,0,5,1,3,53,47,1
ae1b03da-5c1d-4beb-ab2f-184c8164bee4,98,0,1,1,2,0,0,72,62,76,43,7,3,10,9,4,5,51,49,0
5d0ca422-6aa6-4ae8-a2af-e3f9a28b1da4,71,0,1,1,2,0,0,66,54,37,35,1,1,0,0,1,1,59,41,0
d09e693a-9eab-4bcd-98b9-a7fbb7bd98ae,94,2,1,0,3,0,1,57,73,58,53,5,1,7,3,3,3,44,56,0
a0600c62-e306-46ad-aeee-27db3a5b8409,88,0,1,1,4,0,0,89,49,87,28,6,2,13,4,7,1,65,35,2
af75d866-d3cc-4d70-a8c4-4eb43c88e305,62,1,0,1,1,0,0,59,39,47,32,3,2,1,4,1,0,66,34,3
